../../compact/data/compact1946.txt,https://www.compact-online.de/keine-satire-englische-polizei-erwaegt-burka-uniformen/,2016-09-11,Max Z. Kowalsky,Highlights
../../compact/data/compact1059.txt,https://www.compact-online.de/berlin-ab-2020-eu-hilfen-nur-fuer-gehorsame-mitglieder/,2017-06-06,Tino Perlick,Internationale Politik
../../compact/data/compact408.txt,https://www.compact-online.de/compact-sammelordner-vorbestellbar-lieferbar-ab-mitte-november-2017/,2017-11-01,COMPACT-Shop,Highlights
../jungefreiheit/data/3828.txt https://phinau.de/jf-archiv/archiv01/031yy33.htm 2001-01-12 None None
../../compact/data/compact402.txt,https://www.compact-online.de/streit-ueber-neukoellner-ali-baba-spielplatz-ist-das-islam-propaganda/,2017-11-03,Karel Meissner,Innenpolitik
../../compact/data/compact2529.txt,https://www.compact-online.de/wegen-compact-antifa-terrorisiert-die-leipziger-buchmesse/,2016-03-20,COMPACT,Highlights
../../compact/data/compact62.txt,https://www.compact-online.de/vor-95-jahren-franzosen-und-belgier-besetzen-das-ruhrgebiet/,2018-01-11,Tino Perlick,Innenpolitik
../zuerst/articles/0954_Umkämpfte-EU-Außengrenzen:-Übe.txt http://zuerst.de/2017/08/23/umkaempfte-eu-aussengrenzen-ueber-die-griechischen-inseln-kommen-wieder-mehr-fluechtlinge/ 2017-08-23 None International
../jungefreiheit/data/10030.txt https://phinau.de/jf-archiv/archiv17/201705012757.htm 2017-01-27 None None
../zuerst/articles/1753_Landtagswahl-in-NRW:-Umfragein.txt http://zuerst.de/2017/05/12/landtagswahl-in-nrw-umfrageinstitute-mit-abweichenden-werten/ 2017-05-12 None National
../jungefreiheit/data/8145.txt https://phinau.de/jf-archiv/archiv12/201207021037.htm 2012-02-10 None None
../jungefreiheit/data/6369.txt https://phinau.de/jf-archiv/archiv10/201001010116.htm 2010-01-01 None None
../zuerst/articles/2989_AfD-Anfrage-in-Sachsen-enthüll.txt http://zuerst.de/2016/12/06/afd-anfrage-in-sachsen-enthuellt-steuergeld-wird-fuer-multikulti-projekte-verschwendet/ 2016-12-06 None National
../jungefreiheit/data/7564.txt https://phinau.de/jf-archiv/archiv11/201108021838.htm 2011-02-18 None None
../jungefreiheit/data/6344.txt https://phinau.de/jf-archiv/archiv09/200903010931.htm 2009-01-09 None None
../jungefreiheit/data/8750.txt https://phinau.de/jf-archiv/archiv13/201305012544.htm 2013-01-25 None None
../jungefreiheit/data/8341.txt https://phinau.de/jf-archiv/archiv12/201210030215.htm 2012-03-02 None None
../jungefreiheit/data/3071.txt https://phinau.de/jf-archiv/archiv00/400yy17.htm 2000-09-29 None None
../jungefreiheit/data/2067.txt https://phinau.de/jf-archiv/archiv00/200yy16.htm 2000-05-12 None None
../../compact/data/compact2839.txt,https://www.compact-online.de/ap-verklagt-das-fbi/,2015-10-29,Gast Autor,Internationale Politik
../../compact/data/compact3419.txt,https://www.compact-online.de/der-europaeische-krieg-der-ursache-fuer-alles-andere-sein-wird/,2014-05-12,COMPACT-Magazin,Innenpolitik
../jungefreiheit/data/4928.txt https://phinau.de/jf-archiv/archiv05/200509022536.htm 2005-02-25 None None
../zuerst/articles/2745_USA-transportieren-Panzer-durc.txt http://zuerst.de/2017/01/07/usa-transportieren-panzer-durch-deutschland-nach-osteuropa/ 2017-01-07 None International
../zuerst/articles/1920_Linksextremismus:-Angriff-auf-.txt http://zuerst.de/2017/04/21/linksextremismus-angriff-auf-haus-von-afd-politiker-guido-reil/ 2017-04-21 None National
../jungefreiheit/data/2205.txt https://phinau.de/jf-archiv/archiv00/220yy50.htm 2000-05-26 None None
../zuerst/articles/2788_Gegen-Islam--und-Schwulenpropa.txt http://zuerst.de/2016/12/29/gegen-islam-und-schwulenpropaganda-ungarischer-buergermeister-toroczkai-bleibt-standhaft/ 2016-12-29 None International
../../compact/data/compact3479.txt,https://www.compact-online.de/ticker-compact-auf-der-leipziger-buchmesse/,2014-03-13,Martin Müller-Mertens,Aktuell
../jungefreiheit/data/6090.txt https://phinau.de/jf-archiv/archiv08/200806020115.htm 2008-02-01 None None
../jungefreiheit/data/7191.txt https://phinau.de/jf-archiv/archiv11/201103011428.htm 2011-01-14 None None
../jungefreiheit/data/3453.txt https://phinau.de/jf-archiv/archiv00/470yy23.htm 2000-11-17 None None
../zuerst/articles/0632_Zahl-der-ausländischen-Hartz-I.txt http://zuerst.de/2017/10/07/zahl-der-auslaendischen-hartz-iv-empfaenger-explodiert-zwei-millionen-marke-erreicht/ 2017-10-07 None National
../../compact/data/compact2739.txt,https://www.compact-online.de/vergewaltiger-und-verharmloser/,2016-01-06,Martin Müller-Mertens,Aktuell
../zuerst/articles/1155_„Grenzen-des-Sagbaren“:-Kleide.txt http://zuerst.de/2017/07/26/grenzen-des-sagbaren-kleiderwechsel-im-denunziantenstadl-was-aus-netz-gegen-nazis-wurde/ 2017-07-26 None |Kultur & Gesellschaft|
../zuerst/articles/2096_Ein-Insider-packt-aus:-So-verd.txt http://zuerst.de/2017/03/25/ein-insider-packt-aus-so-verdienen-ngos-an-der-fluechtlingskrise/ 2017-03-25 None International
../zuerst/articles/2470_ZUERST!-exklusiv:-Narrenfreihe.txt http://zuerst.de/2017/02/09/zuerst-exklusiv-narrenfreiheit-fuer-kurdische-kindermoerder-in-bremen/ 2017-02-09 None |Kultur & Gesellschaft|
../jungefreiheit/data/5046.txt https://phinau.de/jf-archiv/archiv05/200511031115.htm 2005-03-11 None None
../jungefreiheit/data/6901.txt https://phinau.de/jf-archiv/archiv10/201009022646.htm 2010-02-26 None None
../jungefreiheit/data/5766.txt https://phinau.de/jf-archiv/archiv06/200608021745.htm 2006-02-17 None None
../jungefreiheit/data/571.txt https://phinau.de/jf-archiv/archiv99/079aa41.htm 1999-02-12 None None
../jungefreiheit/data/6910.txt https://phinau.de/jf-archiv/archiv10/201009022654.htm 2010-02-26 None None
../../compact/data/compact3082.txt,https://www.compact-online.de/compact-tv-aktuell-europa-auf-dem-weg-in-die-postdemokratie/,2015-05-09,COMPACT-TV,Aktuell
../jungefreiheit/data/1537.txt https://phinau.de/jf-archiv/archiv00/090yy05.htm 2000-02-25 None None
../jungefreiheit/data/2141.txt https://phinau.de/jf-archiv/archiv00/210yy40.htm 2000-05-19 None None
../jungefreiheit/data/7003.txt https://phinau.de/jf-archiv/archiv10/201011031221.htm 2010-03-12 None None
../jungefreiheit/data/5085.txt https://phinau.de/jf-archiv/archiv05/200511031154.htm 2005-03-11 None None
../zuerst/articles/1738_Ergebnis-der-NRW-Landtagswahl:.txt http://zuerst.de/2017/05/15/ergebnis-der-nrw-landtagswahl-cdu-ist-wahlsieger-spd-stuerzt-ab-afd-sicher-im-landtag/ 2017-05-15 None National
../jungefreiheit/data/5521.txt https://phinau.de/jf-archiv/archiv06/200605012716.htm 2006-01-27 None None
../jungefreiheit/data/3791.txt https://phinau.de/jf-archiv/archiv01/021yy48.htm 2001-01-05 None None
../../compact/data/compact3286.txt,https://www.compact-online.de/anschlag-gegen-kopten-in-berlin/,2014-10-20,Gast Autor,Kultur
../jungefreiheit/data/1512.txt https://phinau.de/jf-archiv/archiv00/080yy23.htm 2000-02-18 None None
../zuerst/articles/2764_Angebliche-russische-Hackerang.txt http://zuerst.de/2017/01/03/angebliche-russische-hackerangriffe-trump-kuendigt-enthuellung-an/ 2017-01-03 None International
../jungefreiheit/data/7576.txt https://phinau.de/jf-archiv/archiv11/201108021850.htm 2011-02-18 None None
../../compact/data/compact3608.txt,https://www.compact-online.de/fuer-die-verteidigung-der-meinungsfreiheit/,2013-11-12,Jürgen Elsässer,Aktuell
../jungefreiheit/data/3770.txt https://phinau.de/jf-archiv/archiv01/021yy27.htm 2001-01-05 None None
../jungefreiheit/data/9680.txt https://phinau.de/jf-archiv/archiv16/201606020578.htm 2016-02-05 None None
../jungefreiheit/data/10002.txt https://phinau.de/jf-archiv/archiv17/201705012728.htm 2017-01-27 None None
../../compact/data/compact1111.txt,https://www.compact-online.de/aktenzeichen-88ss-links-staat-provoziert-justizopfer-aber-das-schlaegt-zurueck/,2017-05-24,Tino Perlick,Allgemein
../jungefreiheit/data/4733.txt https://phinau.de/jf-archiv/archiv05/200506020463.htm 2005-02-04 None None
../jungefreiheit/data/2030.txt https://phinau.de/jf-archiv/archiv00/190yy32.htm 2000-05-05 None None
../jungefreiheit/data/7647.txt https://phinau.de/jf-archiv/archiv11/201109022544.htm 2011-02-25 None None
../zuerst/articles/2440_Vorbildliche-Zuwanderungspolit.txt http://zuerst.de/2017/02/13/vorbildliche-zuwanderungspolitik-japan-gewaehrte-2016-28-fluechtlingen-asyl/ 2017-02-13 None International
../jungefreiheit/data/5537.txt https://phinau.de/jf-archiv/archiv06/200605012732.htm 2006-01-27 None None
../jungefreiheit/data/5000.txt https://phinau.de/jf-archiv/archiv05/200510030440.htm 2005-03-04 None None
../jungefreiheit/data/887.txt https://phinau.de/jf-archiv/archiv99/159aa31.htm 1999-04-09 None None
../../compact/data/compact938.txt,https://www.compact-online.de/g20-elsaesser-mit-10-000-deutschen-rittern-im-anmarsch/,2017-07-08,Jürgen Elsässer,Innenpolitik
../../compact/data/compact2563.txt,https://www.compact-online.de/politisches-establishment-bloss-keine-wahlbeobachter/,2016-03-07,Karel Meissner,Allgemein
../../compact/data/compact3008.txt,https://www.compact-online.de/compact-72015-gruene-kinderschaender/,2015-06-25,COMPACT-Shop,Aktuell
../jungefreiheit/data/10260.txt https://phinau.de/jf-archiv/archiv18/201803011240.htm 2018-01-12 None None
../../compact/data/compact3182.txt,https://www.compact-online.de/o-ton-udo-ulfkotte-die-islamisierung-ist-sichtbar/,2015-02-11,Gast Autor,Aktuell
../zuerst/articles/1683_Ausländergewalt:-„Einzelfälle“.txt http://zuerst.de/2017/05/23/auslaendergewalt-einzelfaelle-rund-ums-wochenende/ 2017-05-23 None |Kultur & Gesellschaft|
../jungefreiheit/data/5461.txt https://phinau.de/jf-archiv/archiv06/200604012022.htm 2006-01-20 None None
../zuerst/articles/0938_Mikrozensus-2016:-23-Prozent-d.txt http://zuerst.de/2017/08/25/mikrozensus-2016-23-prozent-der-in-deutschland-lebenden-menschen-mit-migrationshintergrund/ 2017-08-25 None National
../jungefreiheit/data/1458.txt https://phinau.de/jf-archiv/archiv00/070yy10.htm 2000-02-11 None None
../jungefreiheit/data/4633.txt https://phinau.de/jf-archiv/archiv05/200505012837.htm 2005-01-28 None None
../jungefreiheit/data/3038.txt https://phinau.de/jf-archiv/archiv00/390yy37.htm 2000-09-22 None None
../zuerst/articles/0097_Österreichische-Staatsbürgersc.txt http://zuerst.de/2018/01/16/oesterreichische-staatsbuergerschaft-fuer-suedtiroler-suedtiroler-landeshauptmann-stellt-sich-quer/ 2018-01-16 None National
../zuerst/articles/0786_Israelische-Armee-hat-Nachwuch.txt http://zuerst.de/2017/09/17/israelische-armee-hat-nachwuchsschwierigkeiten-nur-noch-67-prozent-wollen-zu-kampfeinheiten/ 2017-09-17 None International
../jungefreiheit/data/9113.txt https://phinau.de/jf-archiv/archiv13/201310030135.htm 2013-03-01 None None
../jungefreiheit/data/8068.txt https://phinau.de/jf-archiv/archiv12/201206020336.htm 2012-02-03 None None
../../compact/data/compact1919.txt,https://www.compact-online.de/der-infokrieg-gegen-compact-hat-begonnen/,2016-09-19,COMPACT-Magazin,2016 Europakonferenz
../jungefreiheit/data/5950.txt https://phinau.de/jf-archiv/archiv08/200804011807.htm 2008-01-18 None None
../jungefreiheit/data/272.txt https://phinau.de/jf-archiv/archiv98/028aa3.htm 1970-01-01 None None
../zuerst/articles/1924_Altbundespräsident-Wulff:-Mult.txt http://zuerst.de/2017/04/20/altbundespraesident-wulff-multikulti-ist-reformation-des-21-jahrhunderts/ 2017-04-20 None National
../jungefreiheit/data/9213.txt https://phinau.de/jf-archiv/archiv13/201311030863.htm 2013-03-08 None None
../jungefreiheit/data/4572.txt https://phinau.de/jf-archiv/archiv05/200504012144.htm 2005-01-21 None None
../zuerst/articles/0563_Die-Ängste-der-EU-Kommission:-.txt http://zuerst.de/2017/10/18/die-aengste-der-eu-kommission-staedte-gemeinden-und-eisenbahnzuege-sind-terrorgefaehrdet/ 2017-10-18 None |Kultur & Gesellschaft|
../jungefreiheit/data/9003.txt https://phinau.de/jf-archiv/archiv13/201308021577.htm 2013-02-15 None None
../jungefreiheit/data/4438.txt https://phinau.de/jf-archiv/archiv05/200502010740.htm 2005-01-07 None None
../jungefreiheit/data/10210.txt https://phinau.de/jf-archiv/archiv18/201802010566.htm 2018-01-05 None None
../jungefreiheit/data/770.txt https://phinau.de/jf-archiv/archiv99/139aa04.htm 1999-03-26 None None
../jungefreiheit/data/4393.txt https://phinau.de/jf-archiv/archiv04/054yy38.htm 2004-01-23 None None
../jungefreiheit/data/654.txt https://phinau.de/jf-archiv/archiv99/109aa06.htm 1970-01-01 None None
../jungefreiheit/data/238.txt https://phinau.de/jf-archiv/archiv/21aa15.htm 1970-01-01 None None
../jungefreiheit/data/8989.txt https://phinau.de/jf-archiv/archiv13/201308021563.htm 2013-02-15 None None
../../compact/data/compact920.txt,https://www.compact-online.de/zuviel-co2-klimaforscher-fordern-verzicht-auf-nachwuchs/,2017-07-13,Katja Wolters,Highlights
../zuerst/articles/2503_„Eine-Willkommenskultur-herbei.txt http://zuerst.de/2017/11/07/eine-willkommenskultur-herbeisehnen-aber-in-gutbewachten-promi%c2%adnenten-ghettos-wohnen/ 2017-11-07 None |Olaf Haselhorst|
../../compact/data/compact1227.txt,https://www.compact-online.de/afd-parteitag-der-wiedergeburt-video/,2017-04-22,Jürgen Elsässer,Innenpolitik
../jungefreiheit/data/3603.txt https://phinau.de/jf-archiv/archiv00/500yy17.htm 2000-12-08 None None
../jungefreiheit/data/6168.txt https://phinau.de/jf-archiv/archiv08/200807020829.htm 2008-02-08 None None
../jungefreiheit/data/244.txt https://phinau.de/jf-archiv/archiv/22aa6.htm 1970-01-01 None None
../jungefreiheit/data/9888.txt https://phinau.de/jf-archiv/archiv17/201703011363.htm 2017-01-13 None None
../jungefreiheit/data/805.txt https://phinau.de/jf-archiv/archiv99/139aa39.htm 1999-03-26 None None
../jungefreiheit/data/6108.txt https://phinau.de/jf-archiv/archiv08/200806020133.htm 2008-02-01 None None
../jungefreiheit/data/1653.txt https://phinau.de/jf-archiv/archiv00/110yy40.htm 2000-03-10 None None
../../compact/data/compact2153.txt,https://www.compact-online.de/so-wird-die-arbeitslosenstatistik-gefaelscht/,2016-07-06,Martin Müller-Mertens,Innenpolitik
../../compact/data/compact3634.txt,https://www.compact-online.de/familie-tut-gut/,2013-10-15,Jürgen Elsässer,Aktuell
../jungefreiheit/data/9995.txt https://phinau.de/jf-archiv/archiv17/201705012721.htm 2017-01-27 None None
../jungefreiheit/data/8933.txt https://phinau.de/jf-archiv/archiv13/201308021507.htm 2013-02-15 None None
../../compact/data/compact18.txt,https://www.compact-online.de/zwei-billionen-euro-im-muell-was-uns-der-klimaschutz-kostet/,2018-01-22,Marc Dassen,Allgemein
../../compact/data/compact1758.txt,https://www.compact-online.de/trump-triumphiert-clinton-erledigt-jetzt-muss-merkel-weg/,2016-11-09,Jürgen Elsässer,Aktuell
../jungefreiheit/data/7931.txt https://phinau.de/jf-archiv/archiv12/201204012050.htm 2012-01-20 None None
../jungefreiheit/data/18.txt https://phinau.de/jf-archiv/archiv/14aa17.htm 1997-03-28 None None
../zuerst/articles/1941_Gefahr-durch-islamistische-Gef.txt http://zuerst.de/2017/04/16/gefahr-durch-islamistische-gefaehrder-senat-zaehlt-rund-17-000-terrorverdaechtige-in-frankreich/ 2017-04-16 None International
../jungefreiheit/data/5740.txt https://phinau.de/jf-archiv/archiv06/200608021719.htm 2006-02-17 None None
../jungefreiheit/data/9994.txt https://phinau.de/jf-archiv/archiv17/201705012720.htm 2017-01-27 None None
../jungefreiheit/data/3041.txt https://phinau.de/jf-archiv/archiv00/390yy40.htm 2000-09-22 None None
../jungefreiheit/data/4156.txt https://phinau.de/jf-archiv/archiv03/033yy06.htm 2003-01-10 None None
../../compact/data/compact1611.txt,https://www.compact-online.de/live-vom-breitscheitplatz-juergen-elsaesser-kommentiert-attentat/,2016-12-22,COMPACT-TV,Highlights
../../compact/data/compact2528.txt,https://www.compact-online.de/compact-spezial-nr-9-zensur-in-der-brd-die-schwarze-liste-der-verbotenen-autoren/,2016-03-21,COMPACT-Shop,Allgemein
../../compact/data/compact3104.txt,https://www.compact-online.de/russland-macht-unangekuendigte-manoever-interview-mit-nato-pressesprecherin-oana-lungescu-im-nato-hq-bruessel-26-02-2015/,2015-04-27,Salwa Amin,Internationale Politik
../zuerst/articles/1468_Gemeinsamer-Aktionsplan-für-kü.txt http://zuerst.de/2017/06/18/gemeinsamer-aktionsplan-fuer-kuenftige-fluechtllings-katastrophen-balkanroute-soll-geschlossen-bleiben/ 2017-06-18 None International
../../compact/data/compact1988.txt,https://www.compact-online.de/bundesinnenministerium-es-gibt-keine-konkrete-definition-fuer-hate-speech/,2016-08-29,V. Berger,Highlights
../jungefreiheit/data/7013.txt https://phinau.de/jf-archiv/archiv10/201011031231.htm 2010-03-12 None None
../zuerst/articles/0158_Trump-bestätigt-seine-Kritiker.txt http://zuerst.de/2018/01/07/trump-bestaetigt-seine-kritiker-ich-bin-wirklich-klug-und-ein-genie/ 2018-01-07 None International
../../compact/data/compact1641.txt,https://www.compact-online.de/nach-somalier-attacke-auf-hochschwangere-polizeichef-wegen-strafvereitelung-angezeigt/,2016-12-14,Max Z. Kowalsky,Aktuell
../jungefreiheit/data/1312.txt https://phinau.de/jf-archiv/archiv00/030yy26.htm 2000-01-14 None None
../jungefreiheit/data/5112.txt https://phinau.de/jf-archiv/archiv05/200512031812.htm 2005-03-18 None None
../jungefreiheit/data/7161.txt https://phinau.de/jf-archiv/archiv11/201102010775.htm 2011-01-07 None None
../jungefreiheit/data/2673.txt https://phinau.de/jf-archiv/archiv00/310yy41.htm 1970-01-01 None None
../jungefreiheit/data/7975.txt https://phinau.de/jf-archiv/archiv12/201205012720.htm 2012-01-27 None None
../jungefreiheit/data/3170.txt https://phinau.de/jf-archiv/archiv00/420yy11.htm 2000-10-13 None None
../jungefreiheit/data/9677.txt https://phinau.de/jf-archiv/archiv16/201606020575.htm 2016-02-05 None None
../jungefreiheit/data/5624.txt https://phinau.de/jf-archiv/archiv06/200606020341.htm 2006-02-03 None None
../jungefreiheit/data/1126.txt https://phinau.de/jf-archiv/archiv99/229yy07.htm 1999-05-28 None None
../jungefreiheit/data/6280.txt https://phinau.de/jf-archiv/archiv09/200902010228.htm 2009-01-02 None None
../jungefreiheit/data/1689.txt https://phinau.de/jf-archiv/archiv00/120yy33.htm 2000-03-17 None None
../jungefreiheit/data/3950.txt https://phinau.de/jf-archiv/archiv02/032yy36.htm 2002-01-11 None None
../jungefreiheit/data/2334.txt https://phinau.de/jf-archiv/archiv00/250yy21.htm 2000-06-16 None None
../jungefreiheit/data/515.txt https://phinau.de/jf-archiv/archiv99/069aa25.htm 1999-02-05 None None
../jungefreiheit/data/9109.txt https://phinau.de/jf-archiv/archiv13/201310030131.htm 2013-03-01 None None
../jungefreiheit/data/6286.txt https://phinau.de/jf-archiv/archiv09/200902010234.htm 2009-01-02 None None
../../compact/data/compact1933.txt,https://www.compact-online.de/kinderarmut-in-deutschland-eine-bilanz-des-grauens/,2016-09-15,Gast Autor,Highlights
../../compact/data/compact3181.txt,https://www.compact-online.de/o-ton-udo-ulfkotte-die-islamisierung-ist-sichtbar/,2015-02-11,Gast Autor,Aktuell
../zuerst/articles/0746_Berlin:-Polizei-wird-mit-neuer.txt http://zuerst.de/2017/09/21/berlin-polizei-wird-mit-neuer-ueberwachungstechnik-fuer-kriminalitaetsbelastete-orte-ausgestattet/ 2017-09-21 None National
../../compact/data/compact915.txt,https://www.compact-online.de/g20-randale-maulkorb-fuer-gruenen-polizeianschwaerzer/,2017-07-14,Karel Meissner,Highlights
../../compact/data/compact2494.txt,https://www.compact-online.de/grosse-tageszeitungen-berichten-fett-ueber-compact/,2016-03-30,Jürgen Elsässer,Highlights
../jungefreiheit/data/338.txt https://phinau.de/jf-archiv/archiv99/029aa08.htm 1999-01-08 None None
../jungefreiheit/data/5899.txt https://phinau.de/jf-archiv/archiv08/200803011122.htm 2008-01-11 None None
../../compact/data/compact896.txt,https://www.compact-online.de/zensur-gesetz-illegal-hoecke-schreibt-offenen-brief-an-bundespraesident-steinmeier/,2017-07-19,Marc Dassen,Aktuell
../../compact/data/compact3366.txt,https://www.compact-online.de/compact-exklusiv-die-herren-vom-osi-interessierte-mein-deutscher-pass-nicht/,2014-07-16,Martin Müller-Mertens,Kultur
../jungefreiheit/data/5255.txt https://phinau.de/jf-archiv/archiv05/200514040117.htm 2005-04-01 None None
../zuerst/articles/2032_Noch-ein-prominenter-„Klima-Le.txt http://zuerst.de/2017/04/03/noch-ein-prominenter-klima-leugner-putin-haelt-klimawandel-nicht-fuer-menschengemacht/ 2017-04-03 None International
../jungefreiheit/data/1342.txt https://phinau.de/jf-archiv/archiv00/040yy03.htm 2000-01-21 None None
../../compact/data/compact2473.txt,https://www.compact-online.de/junge-menschen-braucht-das-land-nur-keine-deutschen/,2016-04-06,Tino Perlick,Innenpolitik
../../compact/data/compact386.txt,https://www.compact-online.de/deutschland-gangstas-paradise-gesuchter-messerstecher-verhoehnt-brd-in-rap-video/,2017-11-06,Max Z. Kowalsky,Innenpolitik
../zuerst/articles/1629_Ramadan-Grußbotschaft-des-IS:-.txt http://zuerst.de/2017/05/30/ramadan-grussbotschaft-des-is-verstaerkt-unglaeubige-attackieren/ 2017-05-30 None International
../../compact/data/compact2026.txt,https://www.compact-online.de/amadeu-antonio-stiftung-cdu-ist-neurechts/,2016-08-17,Esmiralda Sturm,Highlights
../jungefreiheit/data/3759.txt https://phinau.de/jf-archiv/archiv01/021yy16.htm 2001-01-05 None None
../jungefreiheit/data/8270.txt https://phinau.de/jf-archiv/archiv12/201209022417.htm 2012-02-24 None None
../zuerst/articles/1932_Wahlumfrage:-SPD-verliert-an-Z.txt http://zuerst.de/2017/04/19/wahlumfrage-spd-verliert-an-zustimmung-union-konstant-afd-legt-wieder-leicht-zu/ 2017-04-19 None National
../jungefreiheit/data/7641.txt https://phinau.de/jf-archiv/archiv11/201109022538.htm 2011-02-25 None None
../../compact/data/compact819.txt,https://www.compact-online.de/rentner-foerdern-statt-asylanten-ex-dschungelkoenigin-hat-herz-fuer-deutsche/,2017-08-07,Katja Wolters,Medien
../zuerst/articles/2969_UNESCO-erklärt-deutsche-Tradit.txt http://zuerst.de/2016/12/08/unesco-erklaert-deutsche-traditionen-zum-weltkulturerbe-genossenschaftswesen-und-falknerei-gewuerdigt/ 2016-12-08 None |Kultur & Gesellschaft|
../zuerst/articles/0204_Radikaler-Imam-durfte-zum-Jahr.txt http://zuerst.de/2017/12/23/radikaler-imam-durfte-zum-jahrestag-des-islam-terroranschlags-in-der-berliner-gedaechtniskirche-sprechen/ 2017-12-23 None |Kultur & Gesellschaft|
../jungefreiheit/data/1792.txt https://phinau.de/jf-archiv/archiv00/150yy10.htm 2000-04-07 None None
../jungefreiheit/data/4176.txt https://phinau.de/jf-archiv/archiv04/024yy05.htm 2004-01-02 None None
../../compact/data/compact1972.txt,https://www.compact-online.de/peter-feist-spricht-auf-der-compact-konferenz-2016-oktober-in-koeln/,2016-09-02,COMPACT,Allgemein
../zuerst/articles/1844_Abgeordnetenbüro-durchsucht:-„.txt http://zuerst.de/2017/05/02/abgeordnetenbuero-durchsucht-kampf-gegen-rechts-jetzt-auch-in-der-slowakei/ 2017-05-02 None International
../../compact/data/compact1329.txt,https://www.compact-online.de/filmkritik-silence/,2017-03-25,Tino Perlick,Kultur
../../compact/data/compact3270.txt,https://www.compact-online.de/big-brothers-little-helper/,2014-11-04,Marc Dassen,Medien
../zuerst/articles/1940_Umstrittenes-Klimaschutzabkomm.txt http://zuerst.de/2017/04/16/umstrittenes-klimaschutzabkommen-pruitt-und-bannon-fuer-ausstieg-kushner-und-co-fuer-verbleib/ 2017-04-16 None International
../jungefreiheit/data/8507.txt https://phinau.de/jf-archiv/archiv13/201302010423.htm 2013-01-04 None None
../../compact/data/compact843.txt,https://www.compact-online.de/jeder-toetet-was-er-liebt-jeanne-moreau-verstarb-heute-in-paris/,2017-07-31,Gast Autor,Kultur
../jungefreiheit/data/9048.txt https://phinau.de/jf-archiv/archiv13/201309022245.htm 2013-02-22 None None
